Status	MARCField	MARCFieldLabel	MARCInd1Label	MARCInd1Value	MARCInd1ValueLabel	MARCInd2Label	MARCInd2Value	MARCInd2ValueLabel	CharacterPosition	CharacterPositionLabel	MARCSubfield	MARCSubfieldLabel	CodeValue	CodeValueLabel	MARCTagCondition1	Condition1Values	MARCTagCondition2	Condition2Values	RDA Registry URI	RDA Registry Label	Recording Method	Justification for Mapping	Transformation Notes	Problems with Mapping	Notes (Uncategorized)																											
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				abridged as expression|is abridged as expression			http://rdaregistry.info/Elements/e/P20166	is abridged as expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				digested as expression|is digested as expression			http://rdaregistry.info/Elements/e/P20170	is digested as expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				translated as|is translated as			http://rdaregistry.info/Elements/e/P20171	is translated as																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				supplement expression|has supplement expression			http://rdaregistry.info/Elements/e/P20172	has supplement expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				screenplay for motion picture expression|is screenplay for motion picture expression			http://rdaregistry.info/Elements/e/P20173	is screenplay for motion picture expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				screenplay for television program expression|is screenplay for television program expression			http://rdaregistry.info/Elements/e/P20174	is screenplay for television program expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				screenplay for video expression|is screenplay for video expression			http://rdaregistry.info/Elements/e/P20175	is screenplay for video expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				script for radio program expression|is script for radio program expression			http://rdaregistry.info/Elements/e/P20176	is script for radio program expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				addenda to expression|is addenda to expression			http://rdaregistry.info/Elements/e/P20177	is addenda to expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				summary of expression|is summary of expression			http://rdaregistry.info/Elements/e/P20179	is summary of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				catalogue of expression|is catalogue of expression			http://rdaregistry.info/Elements/e/P20180	is catalogue of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				concordance to expression|is concordance to expression			http://rdaregistry.info/Elements/e/P20181	is concordance to expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				choreographic adaptation of expression|is choreographic adaptation of expression			http://rdaregistry.info/Elements/e/P20183	is choreographic adaptation of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				expanded version of expression|is expanded version of expression			http://rdaregistry.info/Elements/e/P20184	is expanded version of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				remake of expression|is remake of expression			http://rdaregistry.info/Elements/e/P20185	is remake of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				paraphrase of expression|is paraphrase of expression			http://rdaregistry.info/Elements/e/P20186	is paraphrase of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				index to expression|is index to expression			http://rdaregistry.info/Elements/e/P20188	is index to expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				revision of|is revision of			http://rdaregistry.info/Elements/e/P20189	is revision of																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				libretto based on expression|is libretto based on expression			http://rdaregistry.info/Elements/e/P20190	is libretto based on expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				augmentation of expression|is augmentation of expression			http://rdaregistry.info/Elements/e/P20192	is augmentation of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				abstracts for expression|is abstracts for expression			http://rdaregistry.info/Elements/e/P20193	is abstracts for expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				indexing for expression|is indexing for expression			http://rdaregistry.info/Elements/e/P20194	is indexing for expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				imitation of expression|is imitation of expression			http://rdaregistry.info/Elements/e/P20195	is imitation of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				parody of expression|is parody of expression			http://rdaregistry.info/Elements/e/P20196	is parody of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				finding aid for expression|is finding aid for expression			http://rdaregistry.info/Elements/e/P20197	is finding aid for expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				expression of derivative work|has expression of derivative work			http://rdaregistry.info/Elements/e/P20203	has expression of derivative work																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				expression of source work|has expression of source work			http://rdaregistry.info/Elements/e/P20204	has expression of source work																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				related expression of expression|has related expression of expression			http://rdaregistry.info/Elements/e/P20205	has related expression of expression																																
	710	ADDED ENTRY--CORPORATE NAME (R)	Type of corporate name entry element	*		Type of added entry	*				1	Real World Object URI (R)				revised as|is revised as			http://rdaregistry.info/Elements/e/P20211	is revised as																																
